name,val
0,-0.07142857142857142
1,-0.05915795716711525
2,-0.04689473426486236
3,-0.034646289628737774
4,-0.022420001263791116
5,-0.0102232338289633
6,0.0019366657991094019
7,0.014052372951579224
8,0.026116589579492682
9,0.03812204864986336
10,0.050061518523060525
11,0.06192780730887775
12,-0.06914337565848314
13,-0.057444844086268584
14,-0.045840787589604304
15,-0.03433819601822018
16,-0.02294399810316935
17,-0.01166505728321938
18,-0.0005081675705732433
19,0.01051995054158894
20,0.021412654127284547
21,0.03216338182917765
22,0.04276565781089646
23,0.05321309565783431
24,0.06349940222408687
25,-0.06923876143393441
26,-0.059293204896640486
27,-0.04952706185254385
28,-0.03994621506103435
29,-0.030556435665968756
30,-0.021363379719347923
31,-0.012372584774323745
32,-0.0035894665495834438
33,0.004980684332876351
34,0.013332705534622338
35,0.021461566110384998
36,0.029362369538511297
37,0.037030356670446
38,0.04446090859746527
39,0.051649549432934726
40,0.05859194900841543
41,0.06528392548199642
42,-0.07113569499986395
43,-0.06495650444564431
44,-0.05903936782582253
45,-0.05338784940224236
46,-0.04800535343827824
47,-0.0428951221482347
48,-0.03806023374435658
49,-0.03350360058263061
50,-0.02922796740848962
51,-0.025235909703481645
52,-0.021529832133895508
53,-0.018111967102279993
54,-0.014984373402728022
55,-0.012148934980735706
56,-0.009607359798384785
57,-0.007361178805529381
58,-0.005411745017609501
59,-0.0037602327006449293
60,-0.002407636663901615
61,-0.001354771660654944
62,-0.0006022718974138133
63,-0.00015059065189796224
64,0.0
65,-0.00015059065189796224
66,-0.0006022718974138133
67,-0.001354771660654944
68,-0.002407636663901488
69,-0.0037602327006449293
70,-0.005411745017609501
71,-0.007361178805529381
72,-0.009607359798384785
73,-0.012148934980735706
74,-0.014984373402728022
75,-0.018111967102279993
76,-0.021529832133895508
77,-0.025235909703481645
78,-0.02922796740848962
79,-0.03350360058263061
80,-0.03806023374435658
81,-0.0428951221482347
82,-0.04800535343827824
83,-0.05338784940224236
84,-0.05903936782582253
85,-0.06495650444564431
86,-0.07113569499986395
87,0.06528392548199642
88,0.058591949008415564
89,0.051649549432934726
90,0.04446090859746527
91,0.037030356670446
92,0.029362369538511426
93,0.02146156611038525
94,0.013332705534622338
95,0.004980684332876351
96,-0.0035894665495834438
97,-0.012372584774323616
98,-0.021363379719347923
99,-0.030556435665968756
100,-0.03994621506103435
101,-0.04952706185254373
102,-0.05929320489664036
103,-0.06923876143393441
104,0.06349940222408687
105,0.05321309565783431
106,0.042765657810896585
107,0.03216338182917777
108,0.021412654127284676
109,0.010519950541589194
110,-0.0005081675705732433
111,-0.01166505728321938
112,-0.02294399810316935
113,-0.03433819601822018
114,-0.04584078758960418
115,-0.057444844086268584
116,-0.06914337565848314
117,0.06192780730887775
118,0.05006151852306066
119,0.038122048649863495
120,0.02611658957949294
121,0.014052372951579224
122,0.0019366657991095287
